player_id,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,height,weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,,current_mv
11242,11203,greg kiltie,64,65,59,60,66,46,61,66,65,58,62,57,58,48,56,63,61,44,64,57,49,65,77,67,65,65,59,41,45,46,50,46,55,79,56,52,LW,4,3,right,173,70,"LM, CM",27,Scotland,Scottish Prem,St. Mirren,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/greg-kiltie/220872,,,,,,,600000
11243,11203,kim tae han,64,52,21,34,32,66,71,49,54,21,16,33,17,21,34,28,22,23,45,41,28,21,38,59,63,32,56,64,62,67,68,64,67,69,73,70,CB,3,2,right,184,76,,28,Korea Republic,K League 1,Suwon FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-tae-han/243528,,,,,,,
11244,11203,kim min hyeok,64,57,59,60,64,56,73,66,49,61,58,62,58,59,60,65,40,45,69,65,51,63,63,69,61,65,63,58,54,57,57,49,68,79,73,66,CDM,4,2,right,182,65,CM,32,Korea Republic,K League 1,Ulsan Hyundai,Press Proven,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-min-hyeok/226651,,,,,,,
11245,11203,kim jin ya,64,81,53,58,64,56,63,80,81,60,53,55,48,53,49,58,62,64,57,53,62,64,79,77,58,60,57,61,47,59,54,56,60,83,52,64,RB,4,3,right,177,63,LB,26,Korea Republic,K League 1,FC Seoul,"Quick Step, Rapid, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-jin-ya/236586,,,,,,,
11246,11203,kim tae hyun,64,68,48,59,62,57,64,70,67,56,47,47,53,46,44,56,66,50,61,57,49,64,65,76,65,59,47,60,47,56,59,58,60,77,62,53,RB,3,2,right,175,71,"LB, CB",27,Korea Republic,K League 1,Jeonbuk Hyundai,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-tae-hyun/243672,,,,,,,
11247,11203,tom king,64,64,63,61,64,42,63,40,44,12,6,46,17,18,26,45,9,17,35,43,9,8,39,57,56,28,42,13,18,15,17,20,66,32,73,23,GK,3,1,right,194,80,,29,Wales,Premier League,Wolves,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tom-king/225650,64,63,61,63,64,,200000
11248,11203,kristian kirkegaard,64,75,61,61,64,35,56,76,74,62,60,63,62,56,54,62,59,57,62,58,61,62,78,69,60,64,62,32,36,38,32,35,53,65,53,51,LM,3,3,right,174,70,"RM, LW",26,Denmark,3F Superliga,Vejle Boldklub,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kristian-kirkegaard/256716,,,,,,,400000
11249,11203,pål alexander kirkevold,64,56,64,62,62,33,77,52,60,64,63,71,60,62,70,61,59,67,63,60,64,62,53,66,63,65,65,26,62,36,27,26,74,67,84,71,ST,3,3,left,185,90,,33,Norway,Eliteserien,HamKam Fotball,Incisive Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pal-alexander-kirkevold/227866,,,,,,,150000
11250,11203,philipp klewin,64,63,61,60,64,41,65,42,40,15,17,45,17,13,22,18,16,17,23,19,20,17,35,55,62,19,29,17,15,21,19,17,62,30,68,24,GK,2,1,right,192,86,,30,Germany,3. Liga,FC Hansa Rostock,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/philipp-klewin/211827,63,61,60,65,64,,175000
11251,11203,thibault klidje,64,81,63,56,69,26,63,80,81,62,63,70,58,61,60,58,52,58,59,48,59,68,84,85,60,66,61,19,57,26,21,19,72,63,61,64,ST,3,3,right,170,65,,23,Togo,CSSL,FC Luzern,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/thibault-klidje/268273,,,,,,,
11252,11203,antoni klimek,64,73,58,56,68,51,59,74,73,58,61,58,59,45,41,58,62,38,56,53,59,70,81,74,59,64,59,45,40,54,52,57,58,62,62,48,LW,4,3,left,176,78,"CM, LM",22,Poland,PKO BP Ekstraklasa,Widzew Łódź,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antoni-klimek/276067,,,,,,,650000
11253,11203,jonathan klinsmann,64,64,63,64,65,29,64,29,29,8,5,48,19,19,13,29,14,13,26,24,11,19,35,39,51,19,28,14,14,10,12,13,54,45,59,25,GK,2,1,right,194,84,,27,United States,Serie BKT,Cesena,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jonathan-klinsmann/239742,64,63,64,64,65,,100000
11254,11203,ruben kluivert,64,71,31,44,52,65,63,68,74,29,25,50,25,31,43,32,36,29,59,41,37,43,63,69,63,55,60,65,63,63,66,67,70,61,66,54,CB,3,2,right,178,73,,23,Holland,Liga Portugal,Casa Pia AC,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ruben-kluivert/262102,,,,,,,600000
11255,11203,gabriel kobylak,64,63,62,62,66,32,67,32,33,9,9,47,10,10,18,44,13,13,29,32,12,11,25,25,48,19,38,14,23,11,12,12,61,33,67,44,GK,2,1,right,190,84,,22,Poland,PKO BP Ekstraklasa,Legia Warszawa,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gabriel-kobylak/269707,63,62,62,67,66,,400000
11256,11203,martin kobylański,64,61,66,66,66,36,53,66,57,61,60,78,68,63,64,66,67,74,65,62,71,62,74,81,62,68,64,41,48,33,36,27,57,51,58,40,CAM,4,3,right,179,84,,30,Poland,3. Liga,SV Waldhof,Incisive Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-kobylanski/204044,,,,,,,
11257,11203,tobias koch,64,66,54,61,64,59,73,64,68,50,56,56,55,38,46,63,50,41,68,66,46,62,67,70,60,66,61,59,53,56,63,62,67,82,73,61,CM,3,3,right,180,75,CDM,23,Austria,Ö. Bundesliga,Austria Klagenfurt,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tobias-koch/244783,,,,,,,550000
11258,11203,ozan can kökçü,64,64,59,65,62,43,50,70,59,62,59,65,57,49,51,64,54,54,74,68,54,62,55,74,58,65,59,28,48,38,51,60,46,56,39,69,CAM,5,3,left,176,69,"CM, LW",26,Azerbaijan,Finnliiga,HJK Helsinki,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ozan-can-kokcu/239012,,,,,,,
11259,11203,leo kokubo,64,63,62,60,65,41,63,45,35,8,11,45,9,10,20,49,21,10,35,34,17,20,50,41,60,22,33,11,11,11,14,12,50,22,45,22,GK,3,1,right,193,86,,23,Japan,1A Pro League,STVV,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leo-kokubo/71641,63,62,60,63,65,,750000
11260,11203,niklas kölle,64,80,48,55,62,59,70,82,78,64,53,42,41,38,41,53,60,34,60,49,41,59,73,77,65,60,57,60,47,61,60,58,70,77,69,63,LM,3,2,left,181,77,"LB, LW",24,Germany,Bundesliga 2,SSV Ulm 1846,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/niklas-kolle/252263,,,,,,,350000
11261,11203,žan kolmanič,64,66,52,67,62,56,64,64,68,58,41,70,67,25,35,63,70,63,69,63,65,62,60,56,63,65,60,54,45,58,60,55,58,72,64,54,LB,3,2,left,178,69,,24,Slovenia,MLS,Austin FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/zan-kolmanic/261359,,,,,,,
11262,11203,aleksander komor,64,61,24,46,49,63,74,63,59,24,23,34,16,22,32,32,35,30,57,61,39,46,59,69,61,44,46,64,60,64,62,62,75,71,79,66,CB,3,2,right,190,82,,30,Poland,PKO BP Ekstraklasa,GKS Katowice,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aleksander-komor/219303,,,,,,,350000
11263,11203,mert kömür,64,65,61,59,70,38,51,63,67,56,59,69,62,51,61,58,50,53,64,61,63,72,71,71,60,69,61,26,47,43,35,42,49,56,49,48,CAM,4,3,right,183,77,CM,19,Germany,Bundesliga,FC Augsburg,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mert-komur/274226,,,,,,,2000000
11264,11203,vegard kongsro,64,77,42,56,59,58,67,79,75,49,39,49,42,29,38,54,60,31,58,55,52,56,76,70,58,58,53,59,54,57,60,58,71,74,68,53,LB,2,2,left,187,76,CB,26,Norway,Eliteserien,HamKam Fotball,Long Throw,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vegard-kongsro/261623,,,,,,,400000
11265,11203,morten ågnes konradsen,64,67,57,63,66,61,66,73,62,60,55,61,59,59,48,62,62,46,66,64,58,64,74,71,66,66,60,62,56,62,62,60,70,74,66,54,CM,3,2,right,176,72,"LB, CDM",28,Norway,Eliteserien,FK Haugesund,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/morten-agnes-konradsen/220964,,,,,,,
11266,11203,koo ja ryong,64,66,29,45,48,62,73,68,65,22,24,36,36,25,32,49,25,30,57,49,27,36,63,64,59,53,63,61,68,63,61,62,79,65,79,65,CB,2,2,right,182,75,RB,32,Korea Republic,K League 1,Jeonbuk Hyundai,"Jockey, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/koo-ja-ryong/212018,,,,,,,
11267,11203,emil kornvig,64,64,57,62,65,59,65,67,62,59,56,64,56,55,45,65,62,50,65,60,55,64,63,67,67,65,66,59,54,57,63,55,63,71,63,62,CM,3,2,right,187,70,,24,Denmark,Eliteserien,SK Brann,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emil-kornvig/254084,,,,,,,1200000
11268,11203,roy kortsmit,64,65,61,59,63,27,64,23,33,8,7,44,8,8,19,31,14,14,28,20,12,10,37,35,65,10,30,11,10,12,10,13,53,18,64,33,GK,1,1,right,191,73,,32,Holland,Eredivisie,NAC Breda,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/roy-kortsmit/233101,65,61,59,64,63,,350000
11269,11203,mirko kos,64,64,62,57,67,41,62,41,40,8,9,43,11,12,14,26,12,11,22,20,10,13,45,48,61,14,25,13,14,15,11,12,61,25,67,19,GK,3,1,right,183,80,,27,Austria,Ö. Bundesliga,FK Austria Wien,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mirko-kos/239410,64,62,57,62,67,,300000
11270,11203,martin koscelnik,64,66,51,59,62,61,62,69,64,58,43,65,59,23,46,52,61,48,65,57,60,63,67,59,53,63,58,58,61,61,63,64,68,70,60,56,RB,3,2,right,178,73,,29,Slovakia,Eredivisie,NAC Breda,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-koscelnik/270991,,,,,,,
11271,11203,charalampos kostoulas,64,68,63,53,61,35,64,66,70,65,65,66,55,52,70,54,40,40,65,45,45,60,63,62,60,60,62,29,66,35,32,25,71,60,68,58,ST,3,2,right,185,75,,17,Greece,Hellas Liga,Olympiacos FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/charalampos-kostoulas/73885,,,,,,,500000
11272,11203,loïc kouagba,64,68,34,42,47,61,80,67,69,29,31,41,36,30,39,31,48,28,48,41,31,42,51,58,50,50,51,57,62,60,65,62,81,70,87,74,CB,3,2,left,182,82,,30,France,Ligue 2 BKT,Red Star FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/loic-kouagba/244688,,,,,,,400000
11273,11203,thérence koudou,64,65,46,58,61,59,60,67,63,48,46,49,44,41,49,55,62,47,64,51,51,60,59,69,63,63,60,59,56,56,63,61,63,62,58,64,RB,3,2,right,178,68,,19,France,Ligue 2 BKT,Pau FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/therence-koudou/276258,,,,,,,800000
11274,11203,franko kovačević,64,73,62,53,69,25,68,73,73,62,65,61,58,60,60,54,40,46,63,53,46,72,69,66,53,70,57,25,55,19,23,17,74,69,72,55,ST,3,3,right,186,80,,25,Croatia,K League 1,Gangwon FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/franko-kovacevic/259256,,,,,,,
11275,11203,kreshnik krasniqi,64,62,57,61,64,59,69,62,62,63,55,63,58,48,44,61,56,49,65,63,56,62,67,70,64,65,62,62,55,59,59,56,66,77,69,58,CM,3,3,right,184,76,,23,Kosovo,Eliteserien,Strømsgodset IF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kreshnik-krasniqi/247821,,,,,,,600000
11276,11203,maximilian krauß,64,80,60,54,69,30,59,83,78,56,62,56,61,58,53,49,56,39,57,49,66,68,90,86,54,64,57,23,33,37,27,29,58,82,57,37,LW,4,3,right,170,70,"RW, CAM, LM",27,Germany,3. Liga,Energie Cottbus,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maximilian-krau/244109,,,,,,,
11277,11203,luca kronberger,64,69,58,59,62,35,67,69,69,62,59,60,54,53,55,58,64,46,60,59,45,63,71,63,58,62,47,31,48,32,36,35,62,70,69,57,LM,2,3,left,179,72,"CM, RM, LW",22,Austria,Ö. Bundesliga,SCR Altach,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luca-kronberger/258821,,,,,,,400000
11278,11203,theodore ku-dipietro,64,73,59,52,68,35,56,72,73,65,62,62,54,53,46,55,50,36,58,47,45,70,70,67,58,68,64,35,35,40,33,28,54,65,58,38,LM,4,3,right,175,73,"CAM, ST, LW",22,United States,MLS,D.C. United,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/theodore-ku-di-pietro/266852,,,,,,,2500000
11279,11203,mykola kuharevych,64,59,66,49,60,23,74,51,65,63,68,69,59,57,69,54,34,41,56,48,55,62,52,44,57,62,61,20,67,17,18,17,73,67,79,70,ST,4,2,right,191,81,,23,Ukraine,Scottish Prem,Hibernian,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mykola-kuharevych/263919,,,,,,,
11280,11203,garang kuol,64,88,56,56,66,28,40,93,84,58,57,57,53,48,60,53,56,46,58,57,51,66,77,73,58,64,55,33,46,32,18,16,56,50,38,28,LW,4,3,right,175,68,LM,19,Australia,Premier League,Newcastle Utd,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/garang-kuol/268460,,,,,,,600000
11281,11203,markus kuster,64,63,65,61,61,30,63,29,31,6,15,46,13,13,18,40,18,20,27,19,17,17,39,36,64,25,27,16,13,14,24,21,53,20,58,22,GK,3,1,right,195,90,,30,Austria,CSSL,FC Winterthur,"Cross Claimer, Deflector",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/markus-kuster/210476,63,65,61,63,61,,300000
11282,11203,manuel kuttin,64,63,62,65,64,34,63,34,35,6,11,49,19,15,16,40,12,13,32,18,24,20,26,40,61,28,33,19,22,11,16,21,62,15,69,25,GK,3,1,right,195,96,,30,Austria,CSSL,GC Zürich,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/manuel-kuttin/210502,63,62,65,63,64,,200000
11283,11203,daniel kyerewaa,64,79,47,58,70,46,58,79,79,54,45,58,42,39,51,55,60,48,60,57,53,70,86,85,60,66,55,48,34,45,49,47,56,71,55,50,RM,3,3,right,175,68,"CM, RW",23,Germany,Bundesliga 2,Preußen Münster,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daniel-kyerewaa/268267,,,,,,,250000
11284,11203,brighton labeau,64,69,64,52,65,21,72,69,69,62,66,63,62,60,65,61,39,48,60,39,49,65,74,66,62,63,59,18,64,12,21,15,75,75,74,62,ST,3,3,right,183,85,,28,France,Ligue 2 BKT,En Avant Guingamp,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/brighton-labeau/239329,,,,,,,600000
11285,11203,mathis lachuer,64,80,51,67,71,55,41,81,79,48,50,48,52,69,53,63,60,67,71,72,63,70,83,86,60,71,60,50,35,50,66,62,48,45,43,27,CM,2,3,left,185,75,"CDM, CB",24,France,LALIGA HYPERMOTION,CD Mirandés,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mathis-lachuer/260923,,,,,,,400000
11286,11203,bram lagae,64,67,34,46,54,65,65,66,68,24,31,45,35,29,32,37,41,30,59,48,28,48,63,61,52,61,46,63,60,62,69,68,69,64,67,62,CB,3,2,left,183,76,CDM,20,Belgium,1A Pro League,KV Kortrijk,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bram-lagae/277180,,,,,,,800000
11287,11203,ross laidlaw,64,64,63,62,64,25,65,29,20,8,6,47,9,8,17,35,11,13,30,23,10,14,21,23,58,19,41,6,10,19,10,13,60,19,72,24,GK,2,1,right,201,85,,32,Scotland,Scottish Prem,Ross County,1v1 Close Down,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ross-laidlaw/238969,64,63,62,65,64,,375000
11288,11203,fynn lakenmacher,64,74,62,50,63,30,77,66,80,60,62,68,61,54,56,55,44,42,55,42,48,63,59,65,57,65,64,28,63,22,34,14,79,74,82,66,ST,2,3,right,188,92,,24,Germany,Bundesliga 2,SV Darmstadt 98,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fynn-lakenmacher/262776,,,,,,,450000
11289,11203,tygo land,64,74,53,64,71,53,47,72,75,56,52,58,48,60,43,63,57,62,68,66,72,70,78,62,62,74,64,56,50,53,50,55,59,57,39,50,CM,4,4,right,168,65,,18,Holland,Eredivisie,PSV,"Press Proven, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tygo-land/275411,,,,,,,3000000
11290,11203,jannis lang,64,70,32,44,58,63,73,68,72,36,25,48,26,36,48,34,47,37,47,48,37,58,56,56,61,60,47,62,63,62,64,64,77,70,78,63,RB,2,2,right,188,82,CB,22,Germany,3. Liga,FC Hansa Rostock,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jannis-lang/260241,,,,,,,125000
11291,11203,sondre langås,64,78,37,51,59,63,73,76,80,33,30,47,43,30,37,37,56,33,57,56,53,57,69,56,60,58,57,62,64,61,64,62,82,72,77,64,CB,3,2,right,190,84,,23,Norway,Eliteserien,Viking FK,"Aerial, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sondre-langas/277305,,,,,,,1000000
11292,11203,dominik lanius,64,52,35,42,43,63,80,50,54,27,24,59,39,32,33,43,35,29,48,46,28,35,54,51,63,44,63,60,67,62,65,61,77,76,88,66,CB,3,2,right,196,85,,27,Germany,3. Liga,FC Hansa Rostock,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dominik-lanius/243344,,,,,,,150000
11293,11203,michael lansing,64,64,65,62,62,38,64,37,40,9,10,47,10,12,19,57,15,15,35,37,14,16,39,50,59,25,53,19,15,19,14,13,63,28,72,28,GK,3,1,right,193,88,,30,United States,Eliteserien,Kristiansund BK,Deflector,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michael-lansing/239797,64,65,62,64,62,,300000
11294,11203,antoine larose,64,72,61,58,67,32,56,69,74,57,64,64,56,49,57,58,60,37,62,54,56,67,67,68,57,68,61,32,49,31,28,29,58,60,58,43,RM,2,3,left,182,76,RW,31,France,Ligue 2 BKT,FC Annecy,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antoine-larose/276309,,,,,,,400000
11295,11203,mads larsen,64,69,57,61,64,57,48,70,69,65,59,56,62,42,36,66,49,47,68,66,45,62,74,66,67,63,56,66,57,43,65,60,58,36,49,60,CM,3,2,right,183,74,CAM,22,Denmark,3F Superliga,Silkeborg IF,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mads-larsen/243891,,,,,,,400000
11296,11203,david lazar,64,64,64,62,64,54,65,55,52,18,13,47,12,17,16,65,12,12,24,23,14,15,69,62,58,14,69,19,12,27,21,15,64,35,61,34,GK,3,1,right,185,75,,33,Romania,SUPERLIGA,Univ. Craiova,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-lazar/248091,64,64,62,65,64,,200000
11297,11203,lee kang hyeon,64,61,44,51,57,61,76,65,58,47,34,55,57,39,38,46,36,35,63,58,47,52,61,62,54,62,56,66,48,60,63,56,68,76,80,69,CDM,3,2,right,181,76,"CM, CB",26,Korea Republic,K League 1,GwangJu FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lee-kang-hyeon/260497,,,,,,,
11298,11203,lee jae won,64,65,57,60,68,56,64,68,63,62,54,63,58,53,52,61,56,37,66,61,49,66,74,88,60,67,60,63,45,53,61,51,59,78,62,55,CM,4,3,right,173,66,"CDM, RM",27,Korea Republic,K League 1,Suwon FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lee-jae-won/247844,,,,,,,
11299,11203,tommy leigh,64,71,63,62,64,53,71,69,72,63,62,64,61,66,65,63,58,57,63,64,57,64,68,65,63,63,59,52,60,45,58,52,71,83,70,58,CAM,3,3,right,185,75,"CDM, ST",24,England,EFL League Two,MK Dons,"Finesse Shot, Long Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tommy-leigh/263371,,,,,,,300000
11300,11203,granit lekaj,64,31,37,46,48,66,75,34,29,29,44,39,26,22,35,29,46,27,57,56,24,48,34,55,52,49,57,67,65,70,62,63,64,79,75,74,CB,3,2,right,186,78,,34,Kosovo,CSSL,FC Winterthur,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/granit-lekaj/269564,,,,,,,100000
11301,11203,jonathan leko,64,90,60,55,66,35,65,90,90,61,62,63,56,50,50,57,57,34,61,44,53,65,78,73,61,64,55,30,56,32,36,29,77,69,65,57,ST,4,3,right,182,75,RW,25,England,EFL League Two,MK Dons,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jonathan-leko/231408,,,,,,,300000
11302,11203,noha lemina,64,77,60,58,69,29,53,78,77,58,58,70,59,53,60,59,58,62,59,51,62,70,80,84,58,65,62,27,39,28,28,29,58,49,59,44,LM,3,3,right,172,78,LW,19,Gabon,Ligue 2 BKT,FC Annecy,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/noha-lemina/277912,,,,,,,500000
11303,11203,roberto león,64,65,63,56,64,27,63,26,29,5,8,42,8,9,11,38,14,14,29,26,14,11,28,46,62,19,39,14,14,8,12,14,55,23,63,26,GK,4,1,right,187,78,,23,Argentina,Sudamericana,Racing Club,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/roberto-leon/278734,65,63,56,63,64,,25000
11304,11203,gabriel leyes,64,66,66,48,60,27,66,68,64,68,72,60,62,60,62,40,39,60,54,47,58,60,65,50,51,62,48,29,66,27,17,16,75,66,74,46,ST,3,2,right,186,82,,34,Uruguay,Sudamericana,Danubio,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gabriel-leyes/254651,,,,,,,150000
11305,11203,rubén lezcano,64,67,52,60,65,56,58,68,67,59,49,59,59,37,36,64,47,37,70,63,32,65,70,55,61,67,58,57,43,54,62,54,50,70,54,57,CM,3,2,left,175,71,,20,Paraguay,Libertadores,Libertad,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ruben-lezcano/271071,,,,,,,2500000
11306,11203,li ang,64,55,57,60,56,62,79,59,52,52,48,69,65,57,56,56,57,63,60,62,69,51,60,75,56,57,60,59,66,62,62,61,78,77,84,67,CB,3,2,left,188,88,LB,30,China PR,CSL,Shanghai Port FC,"Aerial, Bruiser",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/li-ang/224690,,,,,,,
11307,11203,li tixiang,64,66,54,61,63,57,72,62,70,60,48,68,63,31,38,58,52,59,67,69,54,61,67,74,56,64,68,59,57,56,59,54,66,84,69,66,CDM,3,2,right,183,71,"CM, LM",35,China PR,CSL,Zhejiang Pro,Long Ball Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/li-tixiang/221826,,,,,,,
11308,11203,liao junjian,64,64,46,54,54,64,72,63,65,57,45,52,44,41,35,58,42,32,61,60,41,48,75,59,64,54,57,65,59,62,67,65,70,81,72,61,CB,2,2,right,185,74,,30,China PR,CSL,Meizhou Hakka FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/liao-junjian/231956,,,,,,,
11309,11203,rai pablo lima,64,66,57,63,65,55,62,67,65,62,58,55,60,42,60,67,58,61,65,62,56,66,64,70,59,65,59,55,48,47,63,58,59,71,60,55,CM,3,3,right,170,68,RM,24,Bolivia,Sudamericana,Real Tomayapo,Tiki Taka,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rai-pablo-lima/267457,,,,,,,
11310,11203,axel lindahl,64,80,48,61,68,54,59,79,80,53,48,56,45,39,41,56,64,33,66,65,43,68,73,72,56,70,62,58,49,47,58,57,64,69,58,50,RB,3,3,right,180,70,LM,29,Sweden,Allsvenskan,BK Häcken,"Jockey, Technical",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/axel-lindahl/259920,,,,,,,300000
11311,11203,julius lindberg,64,71,63,58,67,38,58,70,72,63,65,64,57,65,61,61,55,43,63,52,55,66,65,72,60,70,60,32,58,34,40,32,63,67,55,51,RW,3,3,right,182,71,"CAM, RB, RM",25,Sweden,Allsvenskan,BK Häcken,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julius-lindberg/70838,,,,,,,900000
11312,11203,armani little,64,78,61,62,66,58,64,79,77,60,60,62,64,56,57,64,56,62,63,65,65,63,85,87,61,62,63,58,58,56,61,57,64,81,49,80,CM,4,3,right,175,63,CDM,27,England,EFL League Two,Gillingham,"Long Ball Pass, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/armani-little/228577,,,,,,,200000
11313,11203,liu yun,64,79,60,60,62,54,62,80,79,59,63,61,56,53,53,61,55,69,62,59,63,60,85,68,64,57,55,51,43,57,54,57,60,76,59,50,RM,2,3,left,180,71,"CM, LM, RW",29,China PR,CSL,Changchun Yatai,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/liu-yun/247195,,,,,,,
11314,11203,liu junshuai,64,61,37,49,50,63,75,54,67,40,32,44,41,34,40,43,38,43,57,58,43,42,53,80,59,54,54,59,67,67,61,62,76,71,82,61,CB,2,2,right,187,87,,29,China PR,CSL,Qingdao Hainiu,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/liu-junshuai/238103,,,,,,,
11315,11203,enrique lofolomo,64,69,52,57,64,62,69,73,65,61,52,57,51,43,36,61,46,37,63,60,44,61,62,61,61,70,67,62,60,63,62,59,77,60,75,61,CB,4,2,right,185,81,CDM,24,Germany,3. Liga,Viktoria Köln,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/enrique-lofolomo/276668,,,,,,,150000
11316,11203,santiago lópez,64,84,65,56,64,25,56,83,84,63,70,66,54,60,63,62,50,41,59,50,65,62,78,71,58,63,62,22,54,20,22,22,65,65,52,50,RW,3,3,right,170,69,"ST, LW, RM",18,Argentina,Primera División,Independiente,,,,,,,,,800000
11317,11203,fran manzanara,64,64,50,57,63,63,64,62,65,47,49,56,54,42,39,63,46,32,64,62,34,63,65,64,60,64,62,63,62,64,63,61,68,63,65,63,CDM,3,2,right,183,75,CB,28,Spain,LALIGA HYPERMOTION,Racing de Ferrol,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fran-manzanara/241140,,,,,,,400000
11318,11203,javi lópez,64,54,52,62,64,64,65,59,49,53,49,57,52,49,56,60,59,52,67,63,60,61,65,71,64,66,65,63,59,63,66,64,65,55,66,73,RB,3,3,right,180,76,"LB, CB",38,Spain,A-League,Adelaide United,"Anticipate, Long Throw, Pinged Pass, Slide Tackle",,,,,,,,175000
